-10.9183	-0.0418585	-19.0146	-3.0273	
-0.935679	1.36415	-2.84022	-0.901751	
2.43451	0.62992	1.17876	-0.292437	
0.311538	-0.697776	-0.0547065	-16.6687	
-0.517751	-4.64722	-0.0892232	-0.676149	
-0.746597	2.47408	1.16196	0.129454	
-5.13694	0.316479	1.47337	1.6954	
0.121234	-0.840892	0.461617	1.72014	
0.287435	1.62038	3.13181	-35.0946	
-0.350532	-5.70757	3.36919	2.64336	
2.14589	1.40462	4.84624	0.227829	
-1.02255	0.216782	1.2696	-1.42079	
-0.967148	0.825827	0.155585	-0.153467	
-0.0568333	0.404319	-0.509713	0.596616	
-2.59069	0.835134	0.3691	5.1454	
0.81104	-0.371116	-1.44879	-0.587477	
3.20294	-0.188688	-4.85074	-0.501567	
-0.754936	0.374033	-0.21315	1.93373	
-0.151854	0.416762	1.77855	-5.94416	
0.0359108	-1.45785	0.255971	-0.607004	
34.1895	-0.36251	-2.5745	-0.587052	
-0.0693512	8.36073e-05	0.44696	4.23103	
1.11106	0.2359	-0.42189	0.274926	
0.388175	4.106	-0.919967	89.9847	
-1.62588	-1.29084	0.53403	-0.382971	
-0.471208	0.415802	0.374798	0.340638	
-1.26048	0.836099	1.95022	3.88474	
0.213963	-0.670847	-5.68421	4.49977	
-1.09694	-0.376667	6.8222	-0.192482	
0.234218	2.49933	-2.35592	-4.61785	
0.609129	1.23804	-0.418149	-4.29726	
-2.72655	-5.13543	1.25854	-0.510994	
0.466374	-0.922825	-0.0980451	-0.286636	
0.166913	5.54186	-0.13178	-0.0394821	
0.917721	-131.304	-4.14161	2.35018	
0.91663	-4.60638	-0.00233319	-0.480422	
-0.545302	1.74355	0.165724	-18.5124	
-0.155402	-0.735949	0.40564	-1.08744	
-0.923875	-2.37212	-0.120736	0.172201	
8.09362	0.610417	-2.83932	2.22851	
11.8456	2.89556	-0.190767	7.66284	
0.215841	14.355	-2.1833	-2.76008	
0.598507	0.71316	-15.3043	0.499135	
3.49771	-0.0555547	-0.444227	-0.172005	
1.08591	0.0296192	-0.455174	1.09191	
6.76121	-0.973492	0.188938	-14.6568	
-0.0536648	4.56043	-3.1651	-1.32644	
-2.30813	-0.22134	13.1067	0.443482	
-2.36963	0.579424	-4.04109	-0.0816008	
8.89025	1.27798	0.311549	-3.05801	
-1.19287	9.10009	0.50236	-1.09925	
-8.59913	0.471321	0.0614396	0.441025	
1.59119	1.56951	-0.604078	0.378199	
0.268242	-0.0310471	0.27903	-0.0778145	
2.54017	-1.26296	1.49127	1.34696	
1.25604	-0.442126	76.3793	-0.74646	
-1.68575	0.79796	-13.5199	0.561987	
-4.0016	-2.10682	1.35301	-0.0126537	
-0.306014	3.43398	-0.291658	-1.49273	
